"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"
"CG33128"	45.7632713461865	55.1941861168926	83.5571650209936	2.25923068531661	0.824449786367135	0	5.53819507475444	0
"CG31926"	49.7181219563508	166.809095819942	217.975213098244	415.321907650704	467.050803976982	220.776107260706	377.98181385199	271.319490675532
"CG31661"	96.0463719611322	138.598734026864	181.646010915203	262.823836391833	274.541778860256	139.636170404207	292.139790193297	176.78308277465
"CG18131"	83.0518628134496	94.4433851333495	123.519287422338	4.51846137063322	5.77114850456994	1.88697527573253	8.30729261213166	8.5082767110794
"CG7420"	94.3514359853475	150.864108719506	188.911851351812	72.6719203776844	63.4826335502694	75.4790110293013	81.688377352628	61.4486651355735
"CR44064"	50.2831006149457	49.0614987705712	39.9621224013447	3.01230758042215	0	0	0	0
"CG18132"	7.34472256173364	26.9838243238142	21.7975213098244	3.38884602797492	0	0	5.53819507475444	0
"halo"	15.2544237820622	9.81229975411424	47.2279628379529	7.90730739860814	0	0	1.38454876868861	0
"CG44072"	11.2995731718979	24.5307493852856	36.3292021830407	0	0	3.77395055146506	0	0
"Or22a"	53.6729725665151	87.0841603177638	101.721766112514	0	0	0	15.2300364555747	2.83609223702647
"Or22b"	35.5936554914784	101.802609948935	119.886367204034	3.38884602797492	0	0	16.6145852242633	0
"haf"	281.924350638853	386.359302818248	334.228660083974	64.3880745315234	90.2772516072012	90.5748132351615	87.2265724273824	110.607597244032
"CG10869"	68.9273963485772	114.067984641578	108.987606549122	4.14192292308045	0	3.77395055146506	0	7.56291263207058
"CG31935"	321.472856740496	300.501679969749	301.532378119238	306.878834755506	304.634196062656	292.481167738542	339.214448328709	257.1390294904
"CG14352"	95.4813933025373	101.802609948935	79.9242448026895	93.0049965455339	120.781893702785	54.7222829962434	92.7647675021368	64.2847573725999
"RFeSP"	2933.3691954247	2966.99413815029	2397.72734408068	2825.16797198842	2651.43051295671	2711.58347122765	3037.69999850281	3466.65007772535
"CR44603"	178.533256115987	296.822067561956	388.722463358535	19.579999272744	1.2366746795507	0	31.844621679838	3.78145631603529
"CR45695"	7.34472256173364	2.45307493852856	0	0	0	0	0	0
"chinmo"	724.302640318656	783.757442859875	864.635011956368	418.710753678679	469.1119284429	515.144250274981	351.675387246907	434.867476344058
"cpb"	606.787079330918	572.792998146419	570.368474273739	898.044197413353	1007.06541404745	985.001093932382	815.499224757591	786.542913735341
"CG17660"	544.074448226884	544.58263635334	617.596437111691	706.386127608994	704.080117557533	762.338011395943	717.1962621807	746.83762241697
"CR44976"	33.3337408570988	24.5307493852856	43.5950426196488	0	0.412224893183567	0	1.38454876868861	0
"mRpL48"	72.8822469587415	76.0453230943853	90.8230054576017	79.826150881187	98.5217494708726	67.9311099263711	83.0729261213166	79.4105826367411
"frtz"	319.212942106116	453.818863627783	337.861580302278	432.642676238131	483.952024597508	447.21314034861	408.44188676314	406.506553973794
"Rim2"	775.715698250791	708.938657234754	395.988303795143	874.322275217529	713.149065207571	873.669552664162	779.500956771687	917.948520717567
"Eno"	6594.43090311962	6496.96897469289	6125.10348806066	10126.6250084842	11944.628504887	9246.17885108941	9012.02793539416	10133.3575628956
"Rrp40"	150.284323186242	144.731421373185	116.25344698573	106.936919104986	150.874310905186	92.4617885108941	121.840291644598	170.165534221588
"CG31937"	354.806597597594	280.87708046152	326.962819647366	300.101142699557	315.352043285429	303.803019392938	348.90628970953	387.599272393617
"CG17652"	128.815134159636	128.786434272749	174.380170478595	66.6473052168401	77.9105048116942	90.5748132351615	89.9956699647596	146.531432246368
"CG17646"	919.220277533895	886.786590278074	926.394655667537	717.682281035577	615.86399041625	609.493014061608	1053.64161297203	1297.0395164001
"CG17712"	141.809643307319	132.466046680542	148.949728950467	145.720379202921	174.371129816649	137.749195128475	152.300364555747	113.443689481059
"CG17648"	6.21476524454385	24.5307493852856	21.7975213098244	0	1.2366746795507	0	0	0
"Gr22f"	57.6278231766793	76.0453230943853	47.2279628379529	3.38884602797492	0	0	6.92274384344305	0
"CG17650"	26.5539969539601	49.0614987705712	32.6962819647366	1.88269223776384	1.2366746795507	3.77395055146506	5.53819507475444	0
"Gr22e"	57.6278231766793	47.8349613013069	134.41804807725	0	0	0	8.30729261213166	0
"Gr22d"	36.1586341500733	103.029147418199	69.0254841477773	10.5430765314775	0	0	11.0763901495089	0
"Gr22c"	24.8590609781754	61.326873463214	32.6962819647366	2.63576913286938	0	0	4.15364630606583	0
"Gr22b"	40.6784634188325	50.2880362398355	39.9621224013447	4.51846137063322	0	0	6.92274384344305	0
"Gr22a"	39.5485061016427	47.8349613013069	87.1900852392976	3.38884602797492	1.64889957273427	0	6.92274384344305	0
"CG31933"	42.938378053212	88.3106977870281	90.8230054576017	0	1.2366746795507	3.77395055146506	11.0763901495089	0
"CG31664"	94.3514359853475	136.145659088335	134.41804807725	23.7219221958244	51.1158867547624	20.7567280330579	47.0746581354127	34.9784709233264
"c-cup"	14.1244664648724	39.2491990164569	50.8608830562569	0	0	0	4.15364630606583	0
"mir-2280"	0	0	0	0	0	0	0	0
"wry"	466.107393340789	413.343127142062	381.456622921927	169.818839846299	175.6078044962	224.550057812171	184.144986235585	276.991675149585
"CR44073"	19.7742530508213	12.2653746926428	29.0633617464325	0	0	1.88697527573253	2.76909753737722	0
"CR44074"	28.8139115883397	23.3042119160213	21.7975213098244	0	0	0	6.92274384344305	0
"CG31663"	312.998176861572	334.844729109148	323.329899429062	193.917300489676	107.178472227727	192.471478124718	152.300364555747	203.253276986897
"CG7295"	57.0628445180844	46.6084238320426	76.2913245843854	5.27153826573876	0.412224893183567	0	1.38454876868861	0
"CR44075"	37.2885914672631	25.7572868545499	76.2913245843854	1.50615379021107	0	0	2.76909753737722	0
"CG15358"	104.521051840056	137.372196557599	141.683888513859	23.3453837482717	36.2757906001539	20.7567280330579	96.9184138082027	53.8857525035029
"CG7337"	2864.44179907612	2629.69633410262	2586.6391954325	3786.47062859064	3303.98251886629	3426.74710073028	2914.47515808952	3375.89512614051
"CG15357"	20.9042103680111	52.741111178364	36.3292021830407	0	0	0	0	0
"CG33673"	26.5539969539601	36.7961240779284	32.6962819647366	0	0	0	11.0763901495089	0
"erm"	97.176329278322	121.427209457164	174.380170478595	4.89499981818599	8.65672275685491	5.6609258271976	23.5373290677064	18.9072815801765
"Der-1"	340.682131132722	405.983902326477	374.190782485319	364.112678783527	359.460106856071	358.525302389181	335.060802022643	504.824418190711
"CG15356"	1324.30997574643	1447.31421373185	1235.19287422338	2406.45721830974	2497.25840290605	2271.91823198197	2105.89867717537	2102.48971171562
"CG15362"	153.674195137812	223.229819406099	170.747250260291	150.238840573555	201.990197659948	198.132403951916	174.453144854765	258.084393569409
"CG7289"	466.107393340789	467.310775789691	461.380867724617	540.332672238223	571.755926845608	603.83208823441	573.203190237084	631.503204777894
"Got2"	1089.27885377096	892.919277624395	1122.57234745596	1603.67724812724	1964.66384091288	1390.70077821488	1359.62689085221	1500.292793387
"Npc2a"	267.234905515386	192.566382674492	276.101936591109	189.775377566595	318.649842430898	300.029068841473	348.90628970953	325.205243179035
"CR42874"	45.7632713461865	49.0614987705712	90.8230054576017	10.1665380839248	8.24449786367135	13.2088269301277	1.38454876868861	8.5082767110794
"Obp22a"	25.4240396367703	42.9288114242498	47.2279628379529	4.89499981818599	0	0	1.38454876868861	0
"CG33543"	120.340454280713	176.621395574056	178.013090696899	21.8392299580606	20.1990197659948	33.9655549631856	60.9201458222988	30.2516505282823
"CR43464"	111.300795743194	155.770258596564	225.241053534852	4.14192292308045	2.06112446591784	16.9827774815928	15.2300364555747	3.78145631603529
"CG15353"	25.4240396367703	47.8349613013069	3.63292021830407	37.2773063077241	42.871388891091	49.0613571690458	48.4592069041013	33.0877427653088
"CR45712"	26.5539969539601	34.3430491393998	25.4304415281285	0.376538447552769	0	3.77395055146506	1.38454876868861	0
"Nplp4"	1505.1031464968	1947.74150119168	643.02687863982	694.336897287305	542.900184322758	1322.76966828851	833.498358750543	1695.03779366282
"CG4238"	574.583295791009	596.09721006244	650.292719076428	686.053051441144	675.636599927867	592.510236580015	621.662397141186	584.235000827452
"CG42296"	83.0518628134496	169.262170758471	116.25344698573	17.3207685874274	14.0156463682413	0	13.8454876868861	6.61754855306176
"lectin-22C"	41.2434420774274	13.4919121619071	36.3292021830407	0	1.64889957273427	0	0	0
"Su(dx)"	2696.07815881484	2054.45026101767	2517.61371128472	3478.83871694003	3379.0074494257	3296.54580670473	3351.99256899512	3473.26762627841
"CR45298"	19.7742530508213	49.0614987705712	32.6962819647366	12.0492303216886	2.06112446591784	0	1.38454876868861	2.83609223702647
"Kebab"	141.244664648724	163.129483412149	105.354686330818	134.800764223891	102.643998402708	147.184071507138	116.302096569843	100.208592374935
"Or22c"	70.6223323243619	93.2168476640853	101.721766112514	7.1542305035026	0	0	0	0
"dpr3"	142.939600624509	201.152144959342	268.836096154501	42.1723061259101	25.9701682705647	33.9655549631856	74.7656335091849	58.612572898547
"CG12674"	34.4636981742886	47.8349613013069	61.7596437111691	0	0	1.88697527573253	9.69184138082027	0
"CR44808"	11.8645518304928	11.0388372233785	25.4304415281285	0	0	3.77395055146506	0	0
"CR44055"	48.588164639161	39.2491990164569	98.0888458942098	0.376538447552769	0	0	0	0
"CG4259"	142.374621965914	134.919121619071	188.911851351812	52.3388442098348	70.9026816275736	37.7395055146506	71.9965359718077	64.2847573725999
"GlyP"	5642.44186338722	4446.19832608301	5184.1771515199	8441.61545568552	8241.61228941906	7591.30153427198	6957.35756266026	8772.03328912287
"tho2"	919.78525619249	878.200827993224	900.964214139409	1191.36764805696	1341.79202731251	1069.91498134035	998.259662224487	1015.32102085548
"CG11723"	229.946314048122	284.556692869313	236.139814189764	253.786913650566	333.90216347869	335.881599080391	354.444484784284	256.193665411391
"CG7261"	438.423439069639	495.521137582769	581.267234928651	472.179213231172	510.334417761256	526.466101929376	509.513946877408	465.119126872341
"AIF"	879.106792773657	787.437055267667	940.926336540753	1015.52419304982	1230.07908125976	1171.8116462299	1017.64334498613	930.238253744682
"CG15382"	22.5991463437958	89.5372352562924	65.3925639294732	2.63576913286938	6.18337339775351	15.0958022058603	6.92274384344305	7.56291263207058
"aop"	2179.12268620051	2259.2820183848	1718.37126325782	3199.82372730343	3284.60794888666	2885.18519659504	2889.55328025313	2967.49784400869
"CR43751"	95.4813933025373	172.941783166263	221.608133316548	11.6726918741358	2.06112446591784	1.88697527573253	22.1527802990177	2.83609223702647
"CR44066"	36.1586341500733	76.0453230943853	76.2913245843854	0	0	0	5.53819507475444	0.945364079008823
"CR45290"	28.8139115883397	58.8737985246854	61.7596437111691	6.40115360839707	4.94669871820281	5.6609258271976	6.92274384344305	0
"CG10874"	372.885914672631	388.812377756777	370.557862267015	536.567287762695	553.205806652347	492.500546966191	441.671057211666	461.337670556306
"CR44065"	41.2434420774274	61.326873463214	94.4559256759058	4.14192292308045	6.59559829093708	3.77395055146506	29.0755241424608	4.72682039504411
"CG34172"	129.380112818231	125.106821864957	152.582649168771	78.6965355385287	63.0704086570858	47.1743818933133	114.917547801155	79.4105826367411
"CG31668"	79.0970122032854	166.809095819942	152.582649168771	4.51846137063322	0	0	2.76909753737722	6.61754855306176
"CG33124"	61.0176951282487	138.598734026864	152.582649168771	10.9196149790303	0	0	12.4609389181975	0
"CG15385"	160.45393904095	217.097132059777	145.316808732163	97.5234579161671	58.9481597252501	88.687837959429	85.8420236586938	107.771505007006
"Uch"	779.670548860956	793.569742613989	737.482804315726	1285.50225994515	1642.30397444333	1120.86331378512	1269.63122088745	874.461773083161
"CG34174"	90.9615640337782	114.067984641578	105.354686330818	110.325765132961	83.2694284230806	109.444565992487	109.3793527264	56.7218447405294
"CG10880"	263.845033563816	277.197468053727	287.000697246021	359.594217412894	538.365710497739	301.916044117205	368.28997247117	331.822791732097
"CG15386"	0	0	0	0	0	0	0	0
"CG42371"	0	0	0	0	0	0	0	0
"mio"	357.631490890569	391.265452695305	406.887064450056	376.914986000321	460.455205686045	369.847154043576	456.901093667241	367.746626734432
"papi"	662.719966531812	701.579432419168	581.267234928651	678.522282490089	579.175974922912	598.171162407213	574.587739005773	755.345899128049
"CG15387"	187.00793599491	160.676408473621	170.747250260291	239.478452643561	284.847401189845	277.385365532682	271.371558662967	245.794660542294
"rti"	2579.69255514429	1890.09424013625	2256.04345556683	2796.92758842197	3076.84660272215	3253.14537536289	3111.08108324331	3151.84383941542
"CR44114"	41.8084207360223	68.6860982787997	79.9242448026895	4.14192292308045	3.29779914546854	7.54790110293013	8.30729261213166	1.89072815801765
"Sec24CD"	1866.12450933894	1843.48581630421	1961.7769178842	2496.44990727486	2471.70045952867	2445.51995734936	2255.42994419374	2508.99626568942
"CR44115"	27.118975612555	46.6084238320426	43.5950426196488	0	3.71002403865211	0	6.92274384344305	0
"Tengl3"	51.4130579321355	52.741111178364	50.8608830562569	1.88269223776384	0.412224893183567	0	5.53819507475444	0
"Tengl2"	24.8590609781754	36.7961240779284	39.9621224013447	3.38884602797492	0.412224893183567	3.77395055146506	1.38454876868861	0
"Tengl1"	48.588164639161	68.6860982787997	76.2913245843854	3.01230758042215	0.824449786367135	0	6.92274384344305	0
"CG4267"	309.608304910003	339.750878986205	381.456622921927	398.377677510829	399.033696601693	322.672772150263	335.060802022643	318.587694625973
"CR42859"	64.4075670798181	90.7637727255567	112.620526767426	0.753076895105537	3.29779914546854	5.6609258271976	1.38454876868861	0
"Ser12"	1.69493597578469	18.3980620389642	14.5316808732163	18.8269223776384	16.9012206205263	0	15.2300364555747	2.83609223702647
"CG17239"	113.560710377574	126.333359334221	76.2913245843854	46.6907674965433	39.5735897456225	60.383208823441	35.9982679859038	84.1374030317852
"CG17234"	27.118975612555	44.1553488935141	58.1267234928651	12.0492303216886	0.412224893183567	7.54790110293013	2.76909753737722	0
"Send1"	223.731548803579	290.689380215634	199.810612006724	116.726918741358	151.286535798369	128.314318749812	164.761303473945	245.794660542294
"CR44787"	17.5143384164418	20.8511369774928	21.7975213098244	0	0	0	0	0
"CR44788"	9.60463719611322	17.1715245696999	14.5316808732163	0	0	0	0	0
"CG4270"	19.2092743922264	36.7961240779284	21.7975213098244	0	0	0	16.6145852242633	0
"CG34049"	14.6894451234673	40.4757364857212	25.4304415281285	0	0	0	0	3.78145631603529
"CG17242"	33.8987195156937	57.6472610554211	36.3292021830407	5.27153826573876	0	0	13.8454876868861	0
"CR43753"	77.9670548860956	182.754082920378	127.152207640642	5.27153826573876	2.06112446591784	0	19.3836827616405	0
"CR43754"	44.6333140289967	47.8349613013069	79.9242448026895	0	0	0	20.7682315303291	0
"CG4271"	22.0341676852009	39.2491990164569	18.1646010915203	0	0	0	0	0
"CG31681"	150.284323186242	141.051808965392	130.785127858946	45.561152153885	55.238135686598	96.2357390623591	91.3802187334482	91.7003156638558
"CG42658"	24.8590609781754	35.5695866086641	39.9621224013447	1.88269223776384	0	0	2.76909753737722	0
"CG17237"	31.6388048813141	40.4757364857212	50.8608830562569	6.77769205594984	3.29779914546854	3.77395055146506	1.38454876868861	0
"robl22E"	19.7742530508213	25.7572868545499	18.1646010915203	0	0	5.6609258271976	0	0
"CG31949"	32.7687621985039	46.6084238320426	43.5950426196488	0	0	0	5.53819507475444	0
"CG16995"	50.2831006149457	42.9288114242498	58.1267234928651	0	10.7178472227728	11.3218516543952	9.69184138082027	16.07118934315
"CG9967"	107.910923791625	192.566382674492	152.582649168771	173.960762769379	190.860125543992	156.6189478858	113.532999032466	93.5910438218735
"eys"	950.294103756614	837.725091507503	864.635011956368	449.586906378006	382.54470087435	728.372456432757	443.055605980355	668.372403859238
"Rab5"	2352.00615573055	2238.43088140731	1958.14399766589	3168.194497709	3080.14440186761	2943.68143014275	2906.16786547739	2890.92335360898
