"gene","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"CG31910",120,98,94,372,67,0,0,381,1277
"CG31913",222,355,356,673,13,1,16,525,2478
"CG31915",350,764,431,739,1387,92,630,106,210
"CG31917",0,0,0,0,0,0,0,0,0
"CG31918",85,235,26,513,859,75,194,22,55
"CG3192",835,705,1302,3197,3745,319,2380,557,2100
"CG31921",10569,12584,16891,4401,446,2,3,1509,4906
"CG31922",38,52,10,92,50,11,51,14,45
"CG31924",0,0,6,63,0,0,0,124,590
"CG31926",74,158,229,731,144,108,432,23,0
"CG31928",18,69,40,627,16,404,1216,81,29
"CG31933",80,33,128,221,96,0,0,128,447
"CG31935",916,908,915,1633,715,86,667,124,402
"CG31937",733,834,818,1722,3256,326,2566,634,1554
"CG31948",366,793,756,3317,253,0,10,2549,10140
"CG31949",6,14,94,100,0,0,0,234,692
"CG31950",240,266,287,702,428,11,157,61,347
"CG31952",676,777,1066,889,95,0,5,568,2432
"CG31954",1,0,0,0,0,0,40,13,47
"CG31955",55,60,96,191,212,13,52,43,120
"CG31957",135,171,196,392,273,83,552,59,209
"CG31958",7,0,0,1,0,0,0,59,167
"CG31960",104,34,28,65,44,0,0,86,283
"CG31961",694,893,731,1931,679,125,569,88,297
"CG31974",380,181,429,698,1793,203,730,504,1200
"CG31975",0,0,0,0,0,0,0,0,0
"CG31976",0,0,0,0,0,0,0,0,0
"CG3198",2530,3212,3131,5018,2532,266,1919,341,1386
"CG31988",767,981,1859,4636,251,1,5,3452,16089
"CG3199",63,17,98,414,16,0,0,525,1916
"CG31997",260,414,242,671,4809,33,187,187,255
"CG31998",2314,2713,2584,11167,3560,718,2307,544,1290
"CG31999",328,316,478,904,1583,94,519,391,1334
"CG32000",602,754,738,4310,3557,906,3538,1360,3860
"CG32006",23,32,40,63,24,2,6,44,93
"CG32017",198,110,180,626,443,20,170,167,490
"CG32022",194,431,440,659,204,82,372,185,776
"CG32023",32,60,1,100,10,30,184,168,306
"CG32024",0,0,0,2,1,20,60,81,121
"CG32026",510,515,675,1328,97,1,14,1033,3756
"CG32032",1220,1003,454,816,776,30,132,124,292
"CG32036",39,4,4,20,0,2,6,3,2
"CG32037",0,0,6,34,0,2,23,0,10
"CG32039",438,614,398,535,473,101,476,124,269
"CG32040",14,2,7,44,16,131,648,294,463
"CG32052",221,209,97,25,16,3,117,79,353
"CG32053",82,122,140,78,554,16,106,45,211
"CG32054",82,66,78,131,362,40,145,170,281
"CG32055",1,0,0,5,1,1,8,2,12
"CG32061",58,40,78,119,3,0,0,249,841
"CG32066",752,1186,1293,2670,773,451,3141,270,1043
"CG32068",473,602,813,2200,2830,163,750,364,865
"CG32069",32,12,6,129,128,41,214,37,159
"CG32071",0,0,0,0,0,0,0,1,3
"CG32073",12,24,4,99,1002,0,1,6,34
"CG32074",0,0,0,98,4,0,4,0,4
"CG32075",104,356,246,873,271,144,831,73,186
"CG32079",0,0,0,0,0,0,0,13,33
"CG32081",232,232,698,1527,247,0,2,2140,7773
"CG32082",1462,1223,1190,1030,958,127,1013,664,2132
"CG32085",1798,1561,1263,1122,506,15,402,406,2091
"CG32086",33,158,61,224,7,0,2,286,1011
"CG32087",43,11,73,146,30,0,0,200,620
"CG32088",0,0,0,54,1,1,10,2,27
"CG3209",1246,2013,2387,4873,7068,604,4085,1094,4149
"CG32091",163,440,238,440,431,140,789,205,297
"CG32095",358,367,130,829,245,104,648,59,193
"CG32100",2550,3015,2198,2586,830,124,561,159,421
"CG32102",0,0,0,0,0,0,0,0,0
"CG32103",2702,3064,4115,9582,4254,905,4911,1219,2983
"CG32104",152,132,202,733,330,133,745,81,315
"CG32105",486,333,166,23,60,2,47,12,102
"CG32106",182,285,300,729,77,0,2,542,1635
"CG32107",17,12,58,45,150,3,37,21,42
"CG32109",28,61,6,233,167,68,257,71,147
"CG32110",57,6,126,206,177,1,12,52,221
"CG32112",429,764,415,1435,428,77,440,592,1979
"CG32113",343,516,687,2590,879,282,1072,408,1013
"CG32115",51,10,40,19,163,10,10,26,38
"CG32117",70,94,146,252,9,0,0,238,757
"CG32119",1782,1777,2328,2688,470,1,4,1401,6837
"CG32121",642,460,753,935,220,6,151,326,1166
"CG3213",9332,11439,16055,14275,1420,1,27,10519,50232
"CG32137",3497,3105,2899,2626,3554,206,1589,688,3132
"CG32138",5909,6726,5554,8341,3106,723,3169,1535,5548
"CG3214",1604,1448,1696,6396,6221,315,1618,1143,2588
"CG32141",174,132,286,747,113,2,0,318,938
"CG32147",388,420,340,577,521,51,437,62,163
"CG32148",28,29,28,266,17,0,0,218,757
"CG3215",44,38,0,183,48,0,0,156,777
"CG32150",21,42,44,29,33,1,37,7,80
"CG32152",0,0,0,0,0,0,0,0,0
"CG3216",8,1,0,0,8,0,1,7,24
"CG32161",65,110,58,271,21,0,3,456,2246
"CG32163",164,248,600,533,175,24,214,143,472
"CG32164",897,1041,1604,7442,1799,985,4231,455,1267
"CG32165",619,442,518,1857,286,245,465,977,3605
"CG32170",980,1298,1462,1301,1446,32,259,156,814
"CG32174",0,0,0,0,0,0,0,0,0
"CG32176",1486,2299,1987,3247,922,205,782,160,408
"CG32181",530,417,392,1130,143,6,25,842,2644
"CG32182",8,0,0,0,0,1,35,4,40
"CG32187",182,81,9,23,141,16,94,18,110
"CG32188",0,0,0,0,0,0,0,0,3
"CG32189",13,1,0,11,2,0,0,0,12
"CG32191",58,137,112,197,435,31,140,145,205
"CG32192",1,21,13,260,15,0,2,775,2570
"CG32195",146,218,59,346,924,66,203,255,419
"CG32196",23,33,17,117,144,4,62,38,85
"CG32198",2760,2448,1867,79,108462,0,0,0,4
"CG32199",40,118,81,347,0,9,41,181,827
"CG32201",26,4,81,203,0,7,26,64,425
"CG32202",446,471,747,585,216,42,222,26,58
"CG32204",684,359,366,111,122,6,115,56,279
"CG32206",567,333,200,271,124,20,233,131,642
"CG32212",2,0,136,12,0,358,1845,200,553
"CG32213",0,0,0,0,0,0,0,0,5
"CG32214",0,0,0,0,0,0,1,1,1
"CG32219",4,25,26,130,32,0,1,82,214
"CG3222",407,677,795,1155,85,1,5,982,4059
"CG32221",86,312,156,590,506,74,361,136,508
"CG32225",358,193,203,167,71,30,271,97,526
"CG32228",12,14,32,81,23,0,1,110,264
"CG3223",1574,1924,1009,2138,967,130,1139,195,848
"CG32230",255,232,358,2958,3191,611,1149,1495,1864
"CG32232",9,36,36,90,34,2,1,63,168
"CG32235",0,0,0,0,0,0,0,4,6
"CG32236",19,49,192,316,44,2,3,490,1993
"CG32237",16,0,8,8,46,1,2,0,0
"CG32238",93,32,94,354,33,0,0,499,2034
"CG3224",865,954,1810,1216,963,202,1910,135,593
"CG32240",84,38,364,398,28,0,2,589,2103
"CG32241",142,97,162,6,96362,0,0,0,0
"CG32243",209,256,286,806,183,176,590,91,201
"CG32246",20,0,0,13,0,7,10,7,41
"CG32248",0,0,0,0,661,0,0,0,0
"CG32249",2869,1544,1530,13,114629,0,0,0,1
"CG3225",183,30,81,411,111,52,346,67,346
"CG32250",416,755,456,2029,1729,247,1605,497,2027
"CG32259",0,0,0,100,70,0,3,31,202
"CG3226",1730,1973,1718,5565,1439,321,2007,219,754
"CG32260",0,6,0,18,13,0,16,11,24
"CG32262",222,83,296,890,125,32,509,472,2593
"CG32263",12,0,10,40,20,0,0,92,360
"CG32264",9480,9051,8599,10786,4645,690,4223,1449,5090
"CG32266",0,0,0,11,94,1,11,2,6
"CG32267",833,609,759,1125,825,53,130,52,171
"CG32269",0,0,0,0,0,0,0,0,0
"CG32270",0,0,0,0,0,0,0,0,0
"CG32271",0,0,0,8,0,4,78,34,136
"CG32276",1023,778,848,3726,8074,489,1751,618,1743
"CG32277",12,8,0,61,0,30,299,1,10
"CG32278",323,441,477,862,294,100,480,108,383
"CG32280",2635,1591,1200,878,2636,50,316,154,538
"CG32281",171,375,243,521,230,37,229,27,144
"CG32284",54,60,80,44,5919,0,32,4,19
"CG32295",441,486,695,620,159,2,1,397,1471
"CG32298",0,0,0,0,0,0,0,0,0
"CG32299",0,0,0,1,0,0,0,0,0
"CG32301",1,1,10,92,45,0,8,15,66
"CG32302",8378,9144,5718,28,24790,18,116,2,15
"CG32305",32,8,24,99,52,2,30,91,385
"CG32313",0,0,12,217,28,0,3,213,828
"CG32318",0,0,0,0,0,6,19,3,1
"CG32319",100,0,576,84,21,1,7,114,549
"CG32320",3,0,0,35,28,0,0,37,84
"CG32333",636,351,185,366,411,16,188,115,673
"CG32335",0,1,76,19,117,6,3,26,43
"CG32344",1190,1289,2361,4414,1692,417,2312,138,325
"CG32350",122,81,266,863,303,264,625,86,148
"CG32354",2008,1267,697,227,92,10,203,55,242
"CG32364",32,0,38,255,20,2,10,10,112
"CG32365",1542,1735,1225,2804,83,291,1400,81,200
"CG32368",1897,2447,1393,225,417,39,59,58,65
"CG32369",1146,1237,784,1341,1567,109,836,338,1132
"CG32371",168,211,454,722,86,0,2,1179,3842
"CG32373",120,36,9,83,614,9,78,29,104
"CG32374",0,0,0,0,0,0,2,2,1
"CG32376",0,0,0,0,0,0,0,0,0
"CG32379",21,10,41,17,509,15,157,8,91
"CG3238",299,285,508,1671,275,347,1899,34,61
"CG32388",0,0,0,0,0,0,0,0,0
"CG32391",0,0,0,40,0,8,15,76,170
"CG32392",269,350,327,565,199,1,39,669,3202
"CG32395",0,0,0,0,0,0,0,0,1
"CG32396",237,129,485,703,66,0,3,665,2885
"CG32407",120,315,93,677,1450,26,130,143,367
"CG32409",1379,1665,1913,3189,1530,462,3379,179,440
"CG32413",1,0,0,18,0,0,0,15,43
"CG32425",5240,6315,4887,9191,5179,908,5079,1778,5676
"CG32428",592,913,820,2004,1166,312,1319,202,512
"CG32432",931,893,1115,580,28,52,848,491,2359
"CG32436",3243,3707,3731,7098,592,6,40,8176,28307
"CG32437",215,217,187,1057,217,0,1,1004,3454
"CG32440",1155,1740,1071,1591,183,0,2,409,1690
"CG32441",510,56,264,1023,742,189,1191,273,1064
"CG32442",30,18,0,168,81,46,190,50,118
"CG32444",1125,1511,2013,3124,2401,254,802,3404,6126
"CG32445",517,459,466,1249,60,1,16,1783,9781
"CG32447",456,240,244,20,254,0,32,7,31
"CG32448",25,226,53,113,316,73,448,158,541
"CG32450",123,51,243,240,101,2,5,559,1689
"CG32452",863,1351,1364,2113,371,225,1353,49,104
"CG32453",8,40,2,0,0,0,2,0,0
"CG32454",88,93,26,381,16,1,14,514,1953
"CG32457",382,440,437,329,1,0,1,144,551
"CG32459",712,661,1094,1150,291,0,1,604,2018
"CG3246",1120,1038,963,1912,2119,258,1073,760,972
"CG32461",30,2,54,113,15,0,0,68,220
"CG32462",30,34,16,189,12,2,18,488,2085
"CG32473",4549,6620,6467,14447,16173,1618,9839,1593,6221
"CG32479",4830,4663,4505,11276,2256,1991,12128,1642,5803
"CG32483",51,327,82,369,1592,47,298,18,222
"CG32485",301,412,328,592,673,93,523,200,904
"CG32486",3139,2743,3009,5712,1718,323,2931,1118,4733
"CG32487",4,4,26,106,8,0,0,117,425
"CG32488",18,0,18,79,5,0,0,134,293
"CG32495",0,0,0,0,0,0,0,0,0
"CG32500",0,0,0,0,0,0,0,0,0
"CG32506",568,410,178,278,303,11,161,84,517
"CG32507",0,0,0,17,28,0,0,6,31
"CG3251",0,0,0,20,99,0,0,11,84
"CG32512",2080,3300,2726,4456,2429,588,4320,447,1274
"CG32521",5621,4303,3621,6538,7097,698,4784,1871,4911
"CG32523",56,124,35,306,0,8,18,30,52
"CG3253",110,138,39,43,4,2,55,15,131
"CG32532",719,663,137,47,123,1,27,14,114
"CG32533",650,390,592,698,346,170,1168,118,514
"CG32536",69,113,93,167,65,39,61,15,28
"CG32537",738,615,642,1039,178,134,815,63,275
"CG32544",78,94,76,94,48,27,262,55,231
"CG32547",185,87,107,82,39,14,130,60,390
"CG32548",528,522,786,1235,171,0,18,1794,9373
"CG32549",3625,3967,2695,4909,3592,574,3110,1149,2878
"CG32551",1,0,24,39,0,2,18,9,29
"CG32553",0,1,0,49,0,0,0,6,14
"CG32554",108,107,80,119,152,15,74,11,46
"CG32557",688,878,937,312,978,41,318,155,872
"CG32563",0,0,0,0,0,0,0,0,0
"CG32564",298,298,352,91,10488,0,80,13,118
"CG32568",31,23,44,296,128,1,4,104,266
"CG3257",1764,1425,529,374,150,26,423,266,1212
"CG32572",423,329,425,610,140,7,77,615,2614
"CG32573",0,0,0,0,0,0,0,0,0
"CG32576",32,6,0,98,170,651,3643,1851,5863
"CG32579",284,322,229,1226,201,183,1105,85,207
"CG32581",109,163,202,530,344,155,504,293,666
"CG32582",10,0,0,13,6,2,9,30,111
"CG32588",0,4,0,1,10,0,0,60,195
"CG3259",33,49,114,279,171,0,26,12,31
"CG32590",8,12,8,133,56,15,115,19,38
"CG32591",252,188,149,963,165,1,6,926,3400
"CG32599",54,50,2,33,65,0,56,10,52
"CG32603",338,188,136,10,58451,0,4,7,44
"CG3262",357,432,254,1761,1240,252,1310,403,1609
"CG32625",202,334,642,1433,47,27,144,2,13
"CG32631",1,0,32,0,0,0,0,0,2
"CG32633",948,684,858,1263,7076,100,957,126,857
"CG32638",516,664,550,618,997,189,913,331,842
"CG32639",0,0,0,1,0,1,4,9,65
"CG3264",455,463,190,5,7877,22,6,5,66
"CG32640",0,0,0,0,0,6,6,5,8
"CG32641",0,0,0,20,24,8,27,7,15
"CG32642",3964,4423,8798,8905,9,258,880,58,0
"CG32643",7,0,12,81,4,0,0,103,474
"CG32645",262,425,527,1292,366,116,662,69,198
"CG32647",416,460,184,920,77,164,618,682,1473
"CG32649",382,721,723,1833,1711,144,977,178,613
"CG32650",119,400,157,263,42,6,42,253,1532
"CG32651",266,352,408,318,44,0,0,382,1099
"CG32652",1164,1346,1705,3558,319,0,1,2376,10607
"CG32655",93,136,179,657,71,0,1,699,2367
"CG32668",34,0,34,11,0,6,32,22,82
"CG32669",135,245,70,395,398,60,480,185,902
"CG3267",269,443,496,1115,1590,274,1871,323,732
"CG32676",12963,12394,9181,17269,3036,1873,11832,1447,4867
"CG32679",14,18,0,2,0,1,0,0,1
"CG32681",70,40,169,234,4,35,337,156,766
"CG32683",221,189,88,67,14,2,90,66,344
"CG32686",338,532,1024,663,93,38,421,1268,4537
"CG32687",4324,4041,4309,3699,15273,389,1511,807,1635
"CG32694",4757,5767,6528,3511,4357,119,649,699,2201
"CG32695",138,80,110,140,250,38,242,100,153
"CG32698",3140,2436,933,430,2147,16,200,56,182
"CG32699",5571,6478,6167,6443,2527,539,2712,359,771
"CG3270",816,935,758,895,3355,128,1113,604,2156
"CG32700",639,565,810,697,180,5,52,121,378
"CG32706",6,1,4,4,3,1,7,29,103
"CG32708",164,161,80,437,190,75,325,43,90
"CG32712",12,52,0,16,0,0,0,32,89
"CG32713",9,21,6,84,36,0,2,162,868
"CG32718",0,34,10,24,4,0,0,82,245
"CG32719",44,174,44,255,93,0,2,259,734
"CG32720",1,1,6,137,63,0,0,121,365
"CG32726",32,26,0,48,72,4,20,21,37
"CG32727",1,0,0,64,17,0,0,70,322
"CG32732",483,409,531,2140,815,313,1887,147,382
"CG32736",0,0,0,0,0,0,0,0,0
"CG32750",22,57,124,158,668,19,188,71,249
"CG32751",97,10,0,104,258,14,85,0,28
"CG32755",22,5,30,34,30,1,15,37,187
"CG32756",100,159,41,854,299,34,149,51,222
"CG32758",2264,3109,2324,4053,878,726,3992,519,1426
"CG32762",900071,623828,538099,0,6,0,0,0,4
"CG32767",17705,20851,21098,24858,2483,1930,11064,1189,3837
"CG3277",251,251,89,155,337,23,243,146,451
"CG32772",2383,2407,2247,3949,821,502,2572,277,921
"CG32783",4,1,0,21,18,1,4,60,173
"CG32786",0,0,0,0,0,0,0,0,0
"CG32791",186,20,44,99,44,82,363,57,168
"CG32793",46,1,0,7,8,1,10,0,1
"CG32795",743,538,795,3062,2486,622,3079,804,1938
"CG32797",12,0,0,0,64,0,2,7,26
"CG3280",121,177,51,1078,60,3,41,24,106
"CG32801",58,2,0,11,4,3,44,24,70
"CG32803",234,213,388,526,604,114,747,101,324
"CG32806",38,14,32,172,30,1,6,156,596
"CG32808",12,60,49,18,0,24,163,72,306
"CG32809",7716,6234,4403,3426,300,202,2334,611,3400
"CG3281",369,291,489,1154,389,81,657,87,221
"CG32811",0,0,14,41,0,1,0,43,130
"CG32812",0,0,30,127,44,0,3,98,353
"CG32813",3116,2830,2957,2244,1828,106,825,421,1813
"CG32814",0,0,0,32,0,1,13,2,8
"CG32815",791,884,560,249,181,38,357,106,598
"CG32816",116,215,70,257,120,39,104,18,52
"CG32817",4,0,0,23,0,8,34,17,46
"CG32819",0,0,0,0,0,0,0,0,0
"CG32820",0,0,0,0,0,0,0,0,0
"CG32829",152,224,172,116,3,2,34,4,10
"CG32832",15,83,18,228,44,0,0,405,1739
"CG32833",31,23,28,140,0,0,0,53,316
"CG32834",236,542,608,1558,0,24,682,1,4
"CG32845",32,33,90,95,1,0,18,61,199
"CG32846",171,82,220,312,79,4,56,171,888
"CG32847",47,35,246,244,22,1,4,210,846
"CG3285",61,122,17,77,931,10,134,76,355
"CG32850",127,212,130,478,334,140,703,388,1283
"CG32855",12,0,74,37,0,0,29,2,38
"CG32856",1,18,26,97,144,53,240,58,144
"CG32857",0,0,0,0,0,0,0,0,0
"CG3288",11,3,14,134,64,2,26,65,257
"CG3290",313,491,118,1416,90,268,1703,721,2687
"CG3292",406,463,238,14,17087,0,1,1,10
"CG32939",0,0,0,0,0,0,0,0,0
"CG3294",259,190,278,162,160,31,258,46,279
"CG32944",303,188,152,251,48,6,148,140,754
"CG32945",20,36,0,51,0,0,0,107,302
"CG3295",2795,2205,1442,2371,1710,294,1993,368,1192
"CG32971",33,10,0,45,55,0,4,55,191
"CG32982",3019,2833,2432,1809,1038,48,514,302,1125
"CG32983",0,6,0,52,0,0,0,92,275
"CG32984",25,6,6,132,0,13,131,33,140
"CG32985",6,4,46,200,1,2,11,123,570
"CG32986",0,0,16,40,0,0,1,99,313
"CG32987",0,0,0,0,0,0,0,13,82
"CG32988",41,0,8,80,1,0,0,92,370
"CG33003",17,36,25,0,0,2,21,1,3
"CG3301",184,106,178,441,1298,61,263,423,959
"CG33012",34,204,45,54,1654,3,59,27,115
"CG33017",746,889,1470,1962,65,0,2,1393,4547
"CG3303",614,1204,775,1678,811,205,1148,59,239
"CG33051",1030,1436,1681,1176,802,58,283,50,99
"CG33052",1064,1398,1470,2490,758,133,880,74,197
"CG33054",68,69,94,122,215,49,227,117,366
"CG33056",302,443,647,1480,830,170,1407,535,2224
"CG33057",0,0,0,0,0,0,0,0,0
"CG3306",132,76,233,248,29,0,11,457,1707
"CG33060",29,106,81,116,54,0,2,97,285
"CG33061",0,0,1,83,1,0,1,155,656
"CG33062",215,300,254,198,124,7,66,23,101
"CG3308",1983,2777,3584,6119,5692,439,2660,2027,4487
"CG33080",717,1091,615,1313,2223,259,1972,867,3176
"CG33082",26,28,40,68,44,26,87,5,26
"CG3309",505,383,330,1634,296,232,1392,84,232
"CG33090",1417,1461,1137,3801,715,626,4046,374,1418
"CG33093",0,0,0,0,46,1,4,0,3
"CG33095",0,0,0,0,0,0,0,0,0
"CG33096",0,0,0,12,7,3,9,0,6
"CG33098",54,40,148,304,10,3,103,74,382
"CG33099",84,166,88,263,828,37,193,98,191
"CG33107",82,8,33,243,24,85,469,43,140
"CG33108",41,147,34,30,63,8,73,20,113
"CG33109",260,367,776,2059,21,110,930,275,1086
"CG33110",565,1018,946,628,159,81,322,599,1047
"CG33111",1007,1196,826,1987,1594,138,650,143,621
"CG33116",268,214,235,1351,534,393,2256,149,322
"CG33120",362,482,474,622,1729,89,222,130,139
"CG33123",1598,2518,2423,8325,2907,954,5525,316,1100
"CG33124",0,0,0,0,38,0,3,0,0
"CG33125",75,75,131,557,17,0,1,697,2183
"CG33127",358,385,386,717,1945,158,1049,316,1335
"CG33128",27219,30043,19170,4,145582,0,5,0,2
"CG33129",2174,2071,1875,6849,6863,1845,8945,1350,3409
"CG3313",760,692,665,2371,525,156,937,240,895
"CG33136",38,32,120,419,75,1,0,308,1004
"CG33137",0,24,78,15,12,0,1,12,12
"CG33140",97,16,134,281,25,0,1,336,1063
"CG33143",939,653,447,423,77,14,266,123,657
"CG33144",4019,4212,3909,6081,1867,493,2902,1492,6502
"CG33145",381,406,865,1585,394,186,762,102,228
"CG33155",22,10,14,10,0,10,48,37,88
"CG33156",1392,2176,1459,6076,282,563,4951,181,701
"CG33158",342,180,464,1269,1010,214,1163,290,1007
"CG33159",0,0,0,0,0,1,9,5,11
"CG33160",0,0,0,0,0,0,8,4,10
"CG33169",36,52,432,238,263,10,56,43,107
"CG33170",314,619,341,1369,2124,61,213,344,854
"CG33172",103,222,83,1457,199,211,1039,28,62
"CG33177",1,0,0,178,0,3,37,8,51
"CG33178",54,31,99,215,798,47,153,124,314
"CG33181",34570,39161,29399,16938,3743,770,6446,776,3198
"CG33189",20,145,66,301,31,5,28,546,2249
"CG33191",66,166,183,236,1,0,5,308,1148
"CG33199",6,0,0,38,14,1,0,3,13
"CG33203",491,454,656,791,90,49,507,227,1540
"CG3321",971,1406,1796,4985,6643,649,3061,1046,2825
"CG33213",226,236,164,259,115,79,529,38,87
"CG33217",26,18,62,632,226,123,285,44,74
"CG33223",34,200,19,207,18,2,28,94,416
"CG33225",110,45,66,55,1063,0,0,99,391
"CG33226",26,0,0,0,10,7,21,2,21
"CG33228",62,1,35,318,227,44,167,31,98
"CG33229",799,1271,1078,2467,678,494,2344,398,1192
"CG3323",722,941,1762,1428,428,4,26,1067,3783
"CG33230",259,593,807,979,548,48,318,93,302
"CG33233",20,51,25,156,0,2,17,432,1868
"CG33234",44,320,6,149,0,2,9,258,1079
"CG33235",132,121,77,173,45,0,0,85,146
"CG33252",0,8,0,40,0,0,0,107,269
"CG33253",34,24,0,21,22,2,22,6,50
"CG33255",0,0,0,0,0,15,49,11,23
"CG33257",6,0,0,0,0,0,0,0,0
"CG33258",1609,3323,2749,3059,64,100,406,584,1042
"CG33259",0,0,6,34,0,0,0,15,132
"CG3326",84,36,8,352,44,82,486,55,196
"CG33260",43,45,60,104,20,10,37,7,27
"CG33262",0,0,0,0,0,0,0,0,0
"CG33263",0,0,0,1,2,0,1,0,0
"CG33267",72,234,18,90,522,2,29,4,74
"CG33268",4,0,0,0,0,0,0,0,0
"CG33269",3,14,0,6,0,0,0,4,2
"CG33270",3,14,0,7,12,0,0,3,1
"CG33271",0,0,0,0,8,0,0,0,1
"CG33272",1,0,0,0,0,0,0,0,1
"CG33275",1770,2640,2650,4846,796,534,3681,859,2946
"CG33276",104,94,122,144,160,11,58,19,27
"CG33278",135,344,673,330,62,0,1,104,330
"CG3328",1406,1300,833,822,2831,63,407,506,1368
"CG33281",26,16,41,86,1723,7,109,125,489
"CG33282",73,63,82,39,340,10,46,56,150
"CG33284",1055,1168,2072,1511,91,0,0,1230,4410
"CG33285",44,36,8,110,8,0,0,154,554
"CG33286",45,118,273,670,210,0,2,411,1290
"CG33287",216,65,284,634,47,0,2,836,2633
"CG33288",111,4,411,51,39,68,216,156,556
"CG33290",92,78,114,346,17,1,0,109,331
"CG33293",716,1226,1266,912,116,2,19,752,3396
"CG33296",0,0,0,21,0,6,9,30,31
"CG33298",1274,1573,1713,4673,1723,882,3817,668,1846
"CG33299",552,205,77,18,0,0,2,0,2
"CG3330",1252,1307,1813,2470,416,0,0,1842,6004
"CG33301",49,82,252,361,610,25,121,184,307
"CG33303",3369,3545,3411,6590,7641,565,2876,474,1296
"CG33306",478,450,231,338,5396,140,413,312,708
"CG33307",84,43,106,230,1800,30,143,101,99
"CG33308",92,13,27,436,44,0,2,341,1088
"CG33309",36,9,50,256,108,0,0,203,557
"CG33310",60,32,61,109,148,0,0,37,123
"CG3332",494,607,382,404,1271,84,737,203,1045
"CG33322",284,430,759,767,114,0,2,474,1562
"CG33325",7,0,0,32,0,0,0,30,60
"CG33331",31,10,10,313,110,55,212,27,90
"CG33332",437,738,687,1591,686,86,513,34,83
"CG33333",20539,15465,14091,47,885,0,0,63,199
"CG33337",0,1,0,25,0,2,6,0,6
"CG33339",0,0,0,10,0,1,0,5,14
"CG33340",1829,1624,3002,6377,607,0,23,8448,36903
"CG33341",0,0,0,0,0,0,0,0,1
"CG33342",14,0,0,0,0,0,0,0,10
"CG33346",1718,2320,1236,689,705,3,9,63,53
"CG3335",920,1152,1593,2656,685,334,1707,96,285
"CG3337",70,149,127,375,373,29,189,54,192
"CG3338",405,429,210,1100,545,232,1166,219,521
"CG3339",25,11,135,42,1,9,66,186,817
"CG3342",433,320,302,750,397,140,1146,88,251
"CG3344",1237,1923,1397,2332,11596,207,1595,206,921
"CG3345",514,689,912,2055,325,7,27,2156,7717
"CG33453",0,0,0,0,0,0,0,0,0
"CG33454",0,0,0,0,0,0,0,0,0
"CG33458",0,0,0,0,0,0,0,0,2
"CG33459",4,7,1,1,652,0,0,0,0
"CG33460",0,0,28,7,234,1,0,4,17
"CG33461",0,0,0,0,61,0,0,0,0
"CG33462",30,0,0,0,211,0,0,0,0
"CG33463",0,0,0,0,0,0,2,0,1
"CG33465",0,48,58,4,140,0,1,3,25
"CG33467",0,0,0,0,0,0,0,0,0
"CG33468",14,14,30,34,156,0,0,0,2
"CG33469",0,0,0,14,46,1,1,0,4
"CG3347",12,16,18,68,18,0,0,34,78
"CG33470",0,0,0,0,0,0,0,0,0
"CG33474",0,0,0,13,0,0,11,4,14
"CG33475",0,0,0,1,0,0,1,2,0
"CG33476",0,0,0,0,0,0,0,0,0
"CG33477",0,0,0,6,0,1,0,0,0
"CG3348",798,1265,1362,1712,6683,53,458,37,593
"CG33483",0,0,0,0,0,0,1,1,1
"CG33489",123,14,54,262,83,0,0,276,969
"CG3349",0,0,30,7,0,0,1,3,3
"CG33490",128,7,102,455,107,0,1,232,662
"CG33493",3940,2459,2306,1552,3162,80,363,201,435
"CG33494",52,31,83,303,617,16,40,46,77
"CG33500",8,0,0,0,0,0,0,3,2
"CG33502",0,0,0,0,0,0,0,0,0
"CG33506",120,425,267,472,460,124,664,72,176
"CG33509",0,39,1,40,120,0,2,0,7
"CG33510",32,18,18,17,369,9,6,20,26
"CG33511",0,0,0,21,94,8,51,68,142
"CG33514",86,405,142,248,3592,49,223,173,445
"CG33521",381,487,798,2446,3372,154,784,594,1725
"CG3353",534,420,290,1353,875,104,1097,77,251
"CG33543",994,656,334,229,54,11,291,136,707
"CG3355",126,138,53,0,26,0,0,0,5
"CG33552",20,42,10,84,82,0,6,20,47
"CG33557",1,40,0,52,0,0,13,6,23
"CG3356",2235,2158,2331,5564,2040,555,2873,981,2905
"CG3358",467,417,600,749,490,118,828,60,218
"CG33626",0,0,0,0,0,0,0,0,0
"CG33627",0,0,0,0,0,0,0,0,1
"CG33630",0,0,0,0,0,0,0,1,2
"CG33631",0,0,0,0,0,0,0,0,0
"CG33632",0,0,0,0,0,0,0,0,1
"CG33635",8,13,44,135,79,33,83,18,69
"CG33639",591,504,311,133,3,1,86,46,224
"CG33640",0,0,0,1,0,0,6,2,12
"CG33641",0,0,0,0,0,0,0,0,0
"CG33642",0,0,0,0,0,0,0,0,4
"CG33643",0,0,0,0,0,2,1,2,0
"CG33644",0,0,0,0,0,0,0,0,2
"CG33645",0,0,0,0,0,1,0,1,6
"CG33647",0,0,0,0,0,0,0,0,0
"CG33648",0,0,0,0,0,0,0,2,0
"CG33649",0,0,0,0,0,0,0,0,0
"CG33654",0,0,0,0,0,0,0,0,1
"CG33655",21,26,14,132,14,342,2184,1004,2916
"CG33658",0,0,0,7,0,0,1,0,0
"CG33664",0,0,0,0,4,0,0,71,139
"CG33665",0,0,1,12,4,0,0,21,67
"CG33666",0,0,7,36,10,0,0,32,99
